country,date,name,type,subdivision
MD,2023-11-01,Vacanţa de toamnă,School,National
MD,2023-12-23,Vacanţa de iarnă,School,National
MD,2024-03-08,Vacanţa de primăvară,School,National
MD,2024-05-04,Vacanţa de Paşti,School,National
MD,2024-06-01,Vacanţa de vară,School,National
MD,2024-10-28,Vacanţa de toamnă,School,National
MD,2024-12-25,Vacanţa de iarnă,School,National
MT,2022-01-01,L-Ewwel tas-Sena,Public,National
MT,2022-02-10,Il-Festa tan-Nawfraġju ta’ San Pawl,Public,National
MT,2022-03-19,Il-Festa ta’ San Ġużepp,Public,National
MT,2022-03-31,Jum il-Ħelsien,Public,National
MT,2022-04-15,Il-Ġimgħa l-Kbira,Public,National
MT,2022-05-01,Jum il-Ħaddiem,Public,National
MT,2022-06-07,Sette Giugno,Public,National
MT,2022-06-29,Il-Festa ta’ San Pietru u San Pawl,Public,National
MT,2022-08-15,Il-Festa ta’ Santa Marija,Public,National
MT,2022-09-08,Jum il-Vittorja,Public,National
MT,2022-09-21,Jum l-Indipendenza,Public,National
MT,2022-12-08,Il-Festa tal-Immakulata Kunċizzjoni,Public,National
MT,2022-12-13,Jum ir-Repubblika,Public,National
MT,2022-12-25,Il-Milied​,Public,National
MT,2023-01-01,L-Ewwel tas-Sena,Public,National
MT,2023-02-10,Il-Festa tan-Nawfraġju ta’ San Pawl,Public,National
MT,2023-03-19,Il-Festa ta’ San Ġużepp,Public,National
MT,2023-03-31,Jum il-Ħelsien,Public,National
MT,2023-04-07,Il-Ġimgħa l-Kbira,Public,National
MT,2023-05-01,Jum il-Ħaddiem,Public,National
MT,2023-06-07,Sette Giugno,Public,National
MT,2023-06-29,Il-Festa ta’ San Pietru u San Pawl,Public,National
MT,2023-08-15,Il-Festa ta’ Santa Marija,Public,National
MT,2023-09-08,Jum il-Vittorja,Public,National
MT,2023-09-21,Jum l-Indipendenza,Public,National
MT,2023-12-08,Il-Festa tal-Immakulata Kunċizzjoni,Public,National
MT,2023-12-13,Jum ir-Repubblika,Public,National
MT,2023-12-25,Il-Milied​,Public,National
MT,2024-01-01,L-Ewwel tas-Sena,Public,National
MT,2024-02-10,Il-Festa tan-Nawfraġju ta’ San Pawl,Public,National
MT,2024-03-19,Il-Festa ta’ San Ġużepp,Public,National
MT,2024-03-29,Il-Ġimgħa l-Kbira,Public,National
MT,2024-03-31,Jum il-Ħelsien,Public,National
MT,2024-05-01,Jum il-Ħaddiem,Public,National
MT,2024-06-07,Sette Giugno,Public,National
MT,2024-06-29,Il-Festa ta’ San Pietru u San Pawl,Public,National
MT,2024-08-15,Il-Festa ta’ Santa Marija,Public,National
MT,2024-09-08,Jum il-Vittorja,Public,National
MT,2024-09-21,Jum l-Indipendenza,Public,National
MT,2024-12-08,Il-Festa tal-Immakulata Kunċizzjoni,Public,National
MT,2024-12-13,Jum ir-Repubblika,Public,National
MT,2024-12-25,Il-Milied​,Public,National
MT,2021-12-23,Vaganzi tal-Milied,School,National
MT,2022-02-28,Festi tal-Karnival,School,National
MT,2022-04-13,Vaganzi tal-Għid,School,National
MT,2022-04-21,Kumpens għall-vaganzi fi tmiem il-ġimgħa,School,National
MT,2022-05-02,Kumpens għall-vaganzi fi tmiem il-ġimgħa,School,National
MT,2022-06-30,Vaganzi tas-sajf,School,National
MT,2022-10-31,Btajjel ta' nofs it-terminu,School,National
MT,2022-12-23,Vaganzi tal-Milied,School,National
MT,2023-02-20,Festi tal-Karnival,School,National
MT,2023-04-05,Vaganzi tal-Għid,School,National
MT,2023-04-13,Kumpens għall-vaganzi fi tmiem il-ġimgħa,School,National
MT,2023-06-28,Vaganzi tas-sajf,School,National
MT,2023-11-01,Btajjel ta' nofs it-terminu,School,National
MT,2023-12-23,Vaganzi tal-Milied,School,National
MT,2024-02-12,Festi tal-Karnival,School,National
MT,2024-03-27,Vaganzi tal-Għid,School,National
MT,2024-04-04,Kumpens għall-vaganzi fi tmiem il-ġimgħa,School,National
MT,2024-05-31,Kumpens għall-vaganzi fi tmiem il-ġimgħa,School,National
MT,2024-06-28,Vaganzi tas-sajf,School,National
MT,2024-11-01,Btajjel ta' nofs it-terminu,School,National
MT,2024-11-06,Kumpens għall-vaganzi fi tmiem il-ġimgħa,School,National
MT,2024-12-12,Kumpens għall-vaganzi fi tmiem il-ġimgħa,School,National
MT,2024-12-23,Vaganzi tal-Milied,School,National
NL,2022-01-01,Nieuwjaarsdag,Public,National
NL,2022-04-15,Goede vrijdag,Public,National
NL,2022-04-17,Eerste paasdag,Public,National
NL,2022-04-18,Tweede paasdag,Public,National
NL,2022-04-27,Koningsdag,Public,National
NL,2022-05-05,Bevrijdingsdag,Public,National
NL,2022-05-26,Hemelvaartsdag,Public,National
NL,2022-06-05,Eerste pinksterdag,Public,National
NL,2022-06-06,Tweede pinksterdag,Public,National
NL,2022-12-25,Eerste kerstdag,Public,National
NL,2022-12-26,Tweede kerstdag,Public,National
NL,2023-01-01,Nieuwjaarsdag,Public,National
NL,2023-04-07,Goede vrijdag,Public,National
NL,2023-04-09,Eerste paasdag,Public,National
NL,2023-04-10,Tweede paasdag,Public,National
NL,2023-04-27,Koningsdag,Public,National
NL,2023-05-05,Bevrijdingsdag,Public,National
NL,2023-05-18,Hemelvaartsdag,Public,National
NL,2023-05-28,Eerste pinksterdag,Public,National
NL,2023-05-29,Tweede pinksterdag,Public,National
NL,2023-12-25,Eerste kerstdag,Public,National
NL,2023-12-26,Tweede kerstdag,Public,National
NL,2024-01-01,Nieuwjaarsdag,Public,National
NL,2024-03-29,Goede vrijdag,Public,National
NL,2024-03-31,Eerste paasdag,Public,National
NL,2024-04-01,Tweede paasdag,Public,National
NL,2024-04-27,Koningsdag,Public,National
NL,2024-05-05,Bevrijdingsdag,Public,National
NL,2024-05-09,Hemelvaartsdag,Public,National
NL,2024-05-19,Eerste pinksterdag,Public,National
NL,2024-05-20,Tweede pinksterdag,Public,National
NL,2024-12-25,Eerste kerstdag,Public,National
NL,2024-12-26,Tweede kerstdag,Public,National
NL,2021-12-25,Kerstvakantie,School,NO
NL,2022-02-19,Voorjaarsvakantie,School,NO
NL,2022-02-26,Voorjaarsvakantie,School,MI
NL,2022-04-30,Meivakantie,School,NO
NL,2022-07-09,Zomervakantie,School,MI
NL,2022-07-16,Zomervakantie,School,NO
NL,2022-07-23,Zomervakantie,School,ZU
NL,2022-10-15,Herfstvakantie,School,NO
NL,2022-10-22,Herfstvakantie,School,MI
NL,2022-12-24,Kerstvakantie,School,NO
NL,2023-02-18,Voorjaarsvakantie,School,ZU
NL,2023-02-25,Voorjaarsvakantie,School,NO
NL,2023-04-29,Meivakantie,School,NO
NL,2023-07-08,Zomervakantie,School,MI
NL,2023-07-15,Zomervakantie,School,ZU
NL,2023-07-22,Zomervakantie,School,NO
NL,2023-10-14,Herfstvakantie,School,MI
NL,2023-10-21,Herfstvakantie,School,NO
NL,2023-12-23,Kerstvakantie,School,NO
NL,2024-02-10,Voorjaarsvakantie,School,ZU
NL,2024-02-17,Voorjaarsvakantie,School,NO
NL,2024-04-27,Meivakantie,School,NO
NL,2024-07-06,Zomervakantie,School,ZU
NL,2024-07-13,Zomervakantie,School,MI
NL,2024-07-20,Zomervakantie,School,NO
NL,2024-10-19,Herfstvakantie,School,ZU
NL,2024-10-26,Herfstvakantie,School,NO
NL,2024-12-21,Kerstvakantie,School,NO
PL,2022-01-01,Nowy Rok,Public,National
PL,2022-01-06,Święto Trzech Króli,Public,National
PL,2022-04-17,Wielkanoc,Public,National
PL,2022-04-18,Drugi Dzień Wielkanocy,Public,National
PL,2022-05-01,Święto Pracy,Public,National
PL,2022-05-03,Święto Narodowe Trzeciego Maja,Public,National
PL,2022-06-05,Zielone Świątki,Public,National
PL,2022-06-16,Boże Ciało,Public,National
PL,2022-08-15,Wniebowzięcie Najświętszej Maryi Panny,Public,National
PL,2022-11-01,Wszystkich Świętych,Public,National
PL,2022-11-11,Narodowe Święto Niepodległości,Public,National
PL,2022-12-25,Boże Narodzenie,Public,National
PL,2022-12-26,Drugi Dzień Bożego Narodzenia,Public,National
PL,2023-01-01,Nowy Rok,Public,National
PL,2023-01-06,Święto Trzech Króli,Public,National
PL,2023-04-09,Wielkanoc,Public,National
PL,2023-04-10,Drugi Dzień Wielkanocy,Public,National
PL,2023-05-01,Święto Pracy,Public,National
PL,2023-05-03,Święto Narodowe Trzeciego Maja,Public,National
PL,2023-05-28,Zielone Świątki,Public,National
PL,2023-06-08,Boże Ciało,Public,National
